"Order ID "," Order Item ID "," Order YearMonth "," Order Year "," Order Month "," Order Day ","Order Time","Order Quantity","Product Department","Product Category","Product Name"," Customer ID ","Customer Market","Customer Region","Customer Country","Warehouse Country","Shipment Year","Shipment Month","Shipment Day","Shipment Mode"," Shipment Days - Scheduled "," Gross Sales "," Discount % "," Profit "
65331,163287,201708,2017,8,11,"16:00",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7328,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,9,2,"Standard Class",4,300,"0.13",150
853,2117,201501,2015,1,13,"10:29",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5542,"LATAM","Central America","Mexico","Puerto Rico",2015,1,17,"Standard Class",4,300,"0.25",150
7756,19400,201504,2015,4,24,"04:55",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3530,"LATAM","Central America","Honduras","Puerto Rico",2015,4,26,"Standard Class",4,300,"0.03",150
11061,27693,201506,2015,6,11,"10:48",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",698,"Europe","Western Europe","France","Puerto Rico",2015,6,13,"Standard Class",4,300,"0.06",150
11341,28359,201506,2015,6,15,"12:54",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10653,"Europe","Western Europe","Netherlands","Puerto Rico",2015,6,17,"Standard Class",4,300,"0.13",150
11341,28360,201506,2015,6,15,"12:54",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10653,"Europe","Western Europe","Netherlands","Puerto Rico",2015,6,17,"Standard Class",4,300,"0.12",150
15306,38276,201508,2015,8,12,"10:01",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2447,"Europe","Western Europe","Germany","Puerto Rico",2015,8,14,"Standard Class",4,300,"0.03",150
17838,44568,201509,2015,9,18,"09:05",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1588,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,9,22,"Standard Class",4,300,"0.12",150
17838,44567,201509,2015,9,18,"09:05",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1588,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,9,22,"Standard Class",4,300,"0.13",150
29035,72647,201602,2016,2,28,"19:54",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8370,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,3,5,"Standard Class",4,300,"0.07",150
31606,78981,201604,2016,4,6,"08:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1883,"North America","West of USA","USA","Puerto Rico",2016,4,8,"Standard Class",4,300,"0.25",150
33606,83890,201605,2016,5,5,"13:19",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1493,"North America","West of USA","USA","Puerto Rico",2016,5,7,"Standard Class",4,300,"0.25",150
35208,87935,201605,2016,5,28,"22:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7325,"North America","US Center","USA","Puerto Rico",2016,6,1,"Standard Class",4,300,"0.02",150
35933,89738,201606,2016,6,8,"12:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",135,"North America","West of USA","USA","Puerto Rico",2016,6,12,"Standard Class",4,300,"  -  ",150
41573,103770,201608,2016,8,29,"20:31",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6840,"Africa","West Africa","Niger","Puerto Rico",2016,9,2,"Standard Class",4,300,"0.02",150
57891,144848,201704,2017,4,25,"01:26",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8917,"LATAM","Central America","Honduras","Puerto Rico",2017,4,27,"Standard Class",4,300,"0.01",150
57901,144879,201704,2017,4,25,"04:56",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11866,"LATAM","South America","Brazil","Puerto Rico",2017,4,27,"Standard Class",4,300,"0.25",150
1196,2970,201501,2015,1,18,"10:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2737,"LATAM","South America","Brazil","Puerto Rico",2015,1,20,"Standard Class",4,300,"0.03",150
1785,4456,201501,2015,1,27,"01:00",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",12024,"LATAM","South America","Brazil","Puerto Rico",2015,2,2,"Standard Class",4,300,"0.13",150
5996,14929,201503,2015,3,29,"12:18",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7862,"LATAM","Central America","Mexico","Puerto Rico",2015,3,31,"Standard Class",4,300,"0.02",150
9598,23981,201505,2015,5,21,"02:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7555,"LATAM","Central America","Mexico","Puerto Rico",2015,5,25,"Standard Class",4,300,"0.16",150
19273,48190,201510,2015,10,9,"07:50",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2447,"Europe","Western Europe","Netherlands","Puerto Rico",2015,10,13,"Standard Class",4,300,"0.1",150
19305,48260,201510,2015,10,9,"19:03",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9070,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,10,15,"Standard Class",4,300,"0.03",150
19836,49580,201510,2015,10,17,"13:05",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4726,"Europe","Western Europe","France","Puerto Rico",2015,10,19,"Standard Class",4,300,"0.07",150
21215,53075,201511,2015,11,6,"16:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10471,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,11,12,"Standard Class",4,300,"0.18",150
23216,58127,201512,2015,12,5,"21:14",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3453,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,7,"Standard Class",4,300,"0.12",150
23216,58129,201512,2015,12,5,"21:14",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3453,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,7,"Standard Class",4,300,"0.1",150
23673,59229,201512,2015,12,12,"13:21",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",7550,"Pacific Asia","South Asia","India","Puerto Rico",2015,12,16,"Standard Class",4,300,"0.12",150
23871,59755,201512,2015,12,15,"10:43",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3217,"Pacific Asia","South Asia","India","Puerto Rico",2015,12,17,"Standard Class",4,300,"0.01",150
25301,63390,201601,2016,1,5,"07:43",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2848,"Pacific Asia","South Asia","India","Puerto Rico",2016,1,7,"Standard Class",4,300,"0.05",150
25691,64340,201601,2016,1,11,"00:21",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1785,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,1,13,"Standard Class",4,300,"0.12",150
35565,88815,201606,2016,6,3,"03:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1577,"North America","US Center","USA","Puerto Rico",2016,6,9,"Standard Class",4,300,"0.09",150
41605,103849,201608,2016,8,30,"07:44",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2609,"Europe","Eastern Europe","Poland","Puerto Rico",2016,9,5,"Standard Class",4,300,"0.2",150
41645,103956,201608,2016,8,30,"21:44",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2609,"Pacific Asia","West Asia","Turkey","Puerto Rico",2016,9,5,"Standard Class",4,300,"0.06",150
43246,108031,201609,2016,9,23,"06:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2496,"Europe","Eastern Europe","Hungary","Puerto Rico",2016,9,25,"Standard Class",4,300,"0.18",150
43246,108033,201609,2016,9,23,"06:38",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2496,"Europe","Eastern Europe","Hungary","Puerto Rico",2016,9,25,"Standard Class",4,300,"0.17",150
49348,123353,201612,2016,12,21,"08:27",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",335,"Europe","Eastern Europe","Ukraine","Puerto Rico",2016,12,25,"Standard Class",4,300,"0.17",150
49953,124891,201612,2016,12,30,"04:24",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3435,"North America","Canada","Canada","Puerto Rico",2017,1,3,"Standard Class",4,300,"0.03",150
51843,129531,201701,2017,1,26,"18:33",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",390,"LATAM","Central America","Guatemala","Puerto Rico",2017,1,30,"Standard Class",4,300,"0.18",150
59071,147844,201705,2017,5,12,"06:51",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",667,"LATAM","South America","Chile","Puerto Rico",2017,5,14,"Standard Class",4,300,"0.07",150
65561,163854,201708,2017,8,15,"00:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3940,"Europe","Western Europe","France","Puerto Rico",2017,8,17,"Standard Class",4,300,"0.15",150
67583,168960,201709,2017,9,13,"12:59",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5844,"Europe","Western Europe","Germany","Puerto Rico",2017,9,17,"Standard Class",4,300,"0.09",150
2123,5317,201501,2015,1,31,"23:25",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",10824,"LATAM","South America","Colombia","Puerto Rico",2015,2,4,"Standard Class",4,50,"0.12",125
4956,12400,201503,2015,3,14,"07:57",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1371,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2015,3,16,"Standard Class",4,50,"0.03",125
7586,19013,201504,2015,4,21,"17:21",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",7369,"LATAM","Central America","Mexico","Puerto Rico",2015,4,23,"Standard Class",4,50,"0.2",125
8926,22259,201505,2015,5,11,"06:49",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",10517,"LATAM","Central America","Mexico","Puerto Rico",2015,5,13,"Standard Class",4,50,"0.15",125
9595,23971,201505,2015,5,21,"01:12",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",4080,"LATAM","South America","Brazil","Puerto Rico",2015,5,27,"Standard Class",4,50,"0.17",125
9901,24722,201505,2015,5,25,"12:24",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",5376,"LATAM","South America","Brazil","Puerto Rico",2015,5,27,"Standard Class",4,50,"0.13",125
11356,28408,201506,2015,6,15,"18:09",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1371,"Europe","Southern Europe","Italy","Puerto Rico",2015,6,17,"Standard Class",4,50,"0.15",125
11356,28407,201506,2015,6,15,"18:09",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1371,"Europe","Southern Europe","Italy","Puerto Rico",2015,6,17,"Standard Class",4,50,"0.16",125
11615,29041,201506,2015,6,19,"12:54",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",908,"Europe","Western Europe","Belgium","Puerto Rico",2015,6,25,"Standard Class",4,50,"0.1",125
11615,29040,201506,2015,6,19,"12:54",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",908,"Europe","Western Europe","Belgium","Puerto Rico",2015,6,25,"Standard Class",4,50,"0.12",125
13201,33034,201507,2015,7,12,"16:32",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",7500,"Europe","Western Europe","Germany","Puerto Rico",2015,7,14,"Standard Class",4,50,"0.1",125
13501,33832,201507,2015,7,17,"01:39",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",11635,"Europe","Western Europe","France","Puerto Rico",2015,7,19,"Standard Class",4,50,"0.06",125
15865,39650,201508,2015,8,20,"13:51",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",6428,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,8,26,"Standard Class",4,50,"0.2",125
23886,59795,201512,2015,12,15,"15:58",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",5243,"Pacific Asia","Southeast Asia","Philippines","Puerto Rico",2015,12,17,"Standard Class",4,50,"0.17",125
25988,65044,201601,2016,1,15,"08:24",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",3296,"Pacific Asia","Southeast Asia","Philippines","Puerto Rico",2016,1,19,"Standard Class",4,50,"0.04",125
25991,65055,201601,2016,1,15,"09:27",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",4987,"Pacific Asia","South Asia","Bangladesh","Puerto Rico",2016,1,17,"Standard Class",4,50,"0.03",125
27596,69087,201602,2016,2,7,"19:45",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",10153,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2016,2,9,"Standard Class",4,50,"0.13",125
29035,72649,201602,2016,2,28,"19:54",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",8370,"Pacific Asia","Oceania","Australia","Puerto Rico",2016,3,5,"Standard Class",4,50,"0.12",125
31308,78264,201604,2016,4,2,"00:14",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",11367,"North America","West of USA","USA","Puerto Rico",2016,4,6,"Standard Class",4,50,"0.15",125
31606,78979,201604,2016,4,6,"08:38",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1883,"North America","West of USA","USA","Puerto Rico",2016,4,8,"Standard Class",4,50,"0.05",125
33338,83275,201605,2016,5,1,"15:26",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",316,"North America","West of USA","USA","Puerto Rico",2016,5,5,"Standard Class",4,50,"0.2",125
39986,99766,201608,2016,8,6,"16:31",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",752,"North America","East of USA","USA","Puerto Rico",2016,8,8,"Standard Class",4,50,"0.1",125
41256,102979,201608,2016,8,25,"05:27",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",3576,"North America","West of USA","USA","Puerto Rico",2016,8,27,"Standard Class",4,50,"0.07",125
45643,114080,201610,2016,10,28,"06:25",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",6699,"Pacific Asia","South Asia","Iran","Puerto Rico",2016,11,1,"Standard Class",4,50,"0.03",125
45643,114078,201610,2016,10,28,"06:25",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",6699,"Pacific Asia","South Asia","Iran","Puerto Rico",2016,11,1,"Standard Class",4,50,"0.04",125
49385,123440,201612,2016,12,21,"21:24",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",4831,"Africa","West Africa","Nigeria","Puerto Rico",2016,12,27,"Standard Class",4,50,"0.12",125
51053,127599,201701,2017,1,15,"05:47",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",348,"Europe","Eastern Europe","Belarus","Puerto Rico",2017,1,19,"Standard Class",4,50,"0.13",125
53388,133394,201702,2017,2,18,"07:50",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",7831,"LATAM","South America","Argentina","Puerto Rico",2017,2,22,"Standard Class",4,50,"0.16",125
55298,138293,201703,2017,3,18,"05:00",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",11635,"LATAM","South America","Brazil","Puerto Rico",2017,3,22,"Standard Class",4,50,"0.05",125
59336,148548,201705,2017,5,16,"03:41",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",7862,"LATAM","South America","Brazil","Puerto Rico",2017,5,18,"Standard Class",4,50,"0.03",125
4936,12348,201503,2015,3,14,"00:57",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",3429,"LATAM","Caribbean","Cuba","Puerto Rico",2015,3,16,"First Class",1,50,"0.06",125
4991,12498,201503,2015,3,14,"20:13",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",3211,"LATAM","South America","Brazil","Puerto Rico",2015,3,16,"First Class",1,50,"0.25",125
8985,22413,201505,2015,5,12,"03:29",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",3627,"LATAM","Central America","Guatemala","Puerto Rico",2015,5,18,"Second Class",2,50,"0.04",125
11331,28333,201506,2015,6,15,"09:24",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",11637,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,6,17,"Second Class",2,50,"0.18",125
17288,43220,201509,2015,9,10,"08:24",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",5994,"Europe","Western Europe","France","Puerto Rico",2015,9,14,"Second Class",2,50,"0.12",125
17296,43235,201509,2015,9,10,"11:12",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1510,"Europe","Western Europe","France","Puerto Rico",2015,9,12,"Second Class",2,50,"0.1",125
21098,52750,201511,2015,11,4,"23:13",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",5290,"Pacific Asia","Oceania","Australia","Puerto Rico",2015,11,6,"First Class",1,50,"0.2",125
27816,69633,201602,2016,2,11,"00:50",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",8550,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,2,11,"Same Day",3,50,"0.2",125
29218,73087,201603,2016,3,2,"12:00",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",10500,"Pacific Asia","South Asia","India","Puerto Rico",2016,3,3,"Same Day",3,50,"0.01",125
37366,93277,201606,2016,6,29,"10:37",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",1477,"North America","West of USA","USA","Puerto Rico",2016,6,29,"Same Day",3,50,"0.15",125
39566,98763,201607,2016,7,31,"13:22",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",7301,"North America","US Center","USA","Puerto Rico",2016,8,1,"Same Day",3,50,"0.03",125
41023,102399,201608,2016,8,21,"19:50",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",9111,"North America","East of USA","USA","Puerto Rico",2016,8,25,"Second Class",2,50,"0.25",125
49578,123900,201612,2016,12,24,"17:01",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",10802,"Africa","Central Africa","Democratic Republic of Congo","Puerto Rico",2016,12,26,"First Class",1,50,"0.18",125
51301,128207,201701,2017,1,18,"20:40",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",8625,"LATAM","South America","Brazil","Puerto Rico",2017,1,20,"Second Class",2,50,"0.18",125
57561,143991,201704,2017,4,20,"05:49",1,"Fan Shop","Indoor/Outdoor Games","O'Brien Men's Neoprene Life Vest",2848,"LATAM","Central America","Mexico","Puerto Rico",2017,4,22,"First Class",1,50,"  -  ",125
2766,6937,201502,2015,2,10,"08:42",1,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",3520,"LATAM","Central America","Mexico","Puerto Rico",2015,1,26,"Second Class",2,25,"0.1",58
15811,39524,201508,2015,8,19,"18:56",1,"Outdoors","Electronics","Titleist Pro V1x High Numbers Personalized Go",3953,"Europe","Western Europe","Germany","Puerto Rico",2015,6,10,"First Class",1,52,"0.13",122
23221,58143,201512,2015,12,5,"23:00",1,"Outdoors","Electronics","Titleist Pro V1x Golf Balls",3765,"Pacific Asia","South Asia","Afghanistan","Puerto Rico",2015,6,28,"Second Class",2,48,"0.05",107
31238,78070,201603,2016,3,31,"23:42",1,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",2588,"Pacific Asia","Oceania","New zealand","Puerto Rico",2015,7,12,"Second Class",2,25,"0.13",57
39826,99380,201608,2016,8,4,"08:28",1,"Outdoors","Electronics","Titleist Pro V1 High Numbers Personalized Gol",8511,"North America","West of USA","USA","Puerto Rico",2015,9,21,"First Class",1,52,"0.02",100
49228,123087,201612,2016,12,19,"14:24",1,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",10308,"Pacific Asia","West Asia","Turkey","Puerto Rico",2016,1,8,"First Class",1,25,"0.16",57
61366,153513,201706,2017,6,14,"18:53",1,"Outdoors","Kids' Golf Clubs","Polar Loop Activity Tracker",94,"LATAM","South America","Brazil","Puerto Rico",2016,5,11,"Second Class",2,110,"0.03",54
61985,154975,201706,2017,6,23,"19:45",1,"Outdoors","Golf Shoes","LIJA Women's Argyle Golf Polo",5212,"Europe","Western Europe","Germany","Puerto Rico",2016,6,9,"Second Class",2,80,"0.15",134
65566,163861,201708,2017,8,15,"02:20",1,"Outdoors","Golf Bags & Carts","Ogio Race Golf Shoes",4372,"Europe","Western Europe","Austria","Puerto Rico",2016,8,1,"First Class",1,170,"0.07",82
2393,5978,201502,2015,2,4,"22:01",1,"Outdoors","Accessories","Team Golf Tennessee Volunteers Putter Grip",8666,"LATAM","Central America","Mexico","Puerto Rico",2017,2,22,"Standard Class",4,25,"0.13",60
11346,28380,201506,2015,6,15,"14:39",1,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",9941,"Europe","Southern Europe","Italy","Puerto Rico",2017,4,11,"Standard Class",4,25,"0.25",59
17206,43039,201509,2015,9,9,"03:40",1,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Tennesse",2848,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,8,7,"Standard Class",4,32,"0.17",69
19325,48317,201510,2015,10,10,"02:03",1,"Outdoors","Golf Balls","Hirzl Men's Hybrid Golf Glove",7136,"Europe","Western Europe","Netherlands","Puerto Rico",2017,9,17,"Standard Class",4,15,"0.06",31
21816,54558,201511,2015,11,15,"10:45",1,"Outdoors","Golf Gloves","Clicgear 8.0 Shoe Brush",7270,"Pacific Asia","South Asia","Pakistan","Puerto Rico",2015,1,27,"Standard Class",4,10,"0.01",16
29003,72578,201602,2016,2,28,"08:41",1,"Outdoors","Trade-In","Glove It Women's Mod Oval 3-Zip Carry All Gol",8550,"Pacific Asia","Eastern Asia","Japan","Puerto Rico",2015,2,28,"Standard Class",4,22,"0.16",43
33656,83997,201605,2016,5,6,"06:50",1,"Outdoors","Trade-In","Glove It Imperial Golf Towel",5308,"North America","East of USA","USA","Puerto Rico",2015,5,13,"Standard Class",4,16,"0.07",28
59391,148684,201705,2017,5,16,"22:57",1,"Outdoors","Golf Shoes","LIJA Women's Button Golf Dress",8810,"LATAM","Central America","Mexico","Puerto Rico",2015,12,30,"Standard Class",4,108,"0.17",48
59838,149770,201705,2017,5,23,"11:33",1,"Outdoors","Golf Gloves","TaylorMade 2017 Purelite Stand Bag",8649,"LATAM","Central America","Nicaragua","Puerto Rico",2016,1,14,"Standard Class",4,180,"0.12",85
61231,153155,201706,2017,6,12,"19:35",1,"Outdoors","Kids' Golf Clubs","GolfBuddy VT3 GPS Watch",635,"LATAM","Central America","Panama","Puerto Rico",2016,2,29,"Standard Class",4,200,"0.17",63
65331,163285,201708,2017,8,11,"16:00",1,"Outdoors","Golf Apparel","Cleveland Golf Women's 588 RTX CB Satin Chrom",7328,"Europe","Northern Europe","United Kingdom","Puerto Rico",2016,6,3,"Standard Class",4,120,"0.05",31
67036,167576,201709,2017,9,5,"13:20",1,"Outdoors","Kids' Golf Clubs","Polar Loop Activity Tracker",2900,"Europe","Western Europe","Germany","Puerto Rico",2016,10,29,"Standard Class",4,110,"0.07",54
11648,29121,201506,2015,6,20,"00:27",1,"Golf","Girls' Apparel","adidas Youth Germany Black/Red Away Match Soc",10721,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,1,11,"Standard Class",4,70,"0.04",139
21098,52751,201511,2015,11,4,"23:13",1,"Footwear","Electronics","Under Armour Women's Ignite PIP VI Slide",5290,"Pacific Asia","Oceania","Australia","Puerto Rico",2017,6,9,"First Class",1,32,"0.09",70
21215,53079,201511,2015,11,6,"16:12",1,"Footwear","Fitness Accessories","Under Armour Hustle Storm Medium Duffle Bag",10471,"Pacific Asia","Eastern Asia","China","Puerto Rico",2017,6,15,"Standard Class",4,35,"0.06",66
21375,53455,201511,2015,11,9,"00:15",1,"Fitness","Lacrosse","Under Armour Men's Tech II T-Shirt",3889,"Pacific Asia","South Asia","India","Puerto Rico",2017,6,19,"Standard Class",4,25,"0.12",59
27596,69086,201602,2016,2,7,"19:45",1,"Footwear","Cardio Equipment","Nike Women's Tempo Shorts",10153,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2017,9,20,"Standard Class",4,30,"0.25",55
29985,74981,201603,2016,3,13,"16:43",1,"Footwear","Fitness Accessories","Under Armour Hustle Storm Medium Duffle Bag",4151,"Pacific Asia","Southeast Asia","Indonesia","Puerto Rico",2017,10,7,"Standard Class",4,35,"0.04",66
35911,89683,201606,2016,6,8,"04:52",1,"Fitness","Tennis & Racquet","Nike Men's Comfort 2 Slide",4105,"North America","US Center","USA","Puerto Rico",2015,8,26,"Standard Class",4,45,"0.03",106
39566,98764,201607,2016,7,31,"13:22",1,"Footwear","Electronics","Under Armour Kids' Mercenary Slide",7301,"North America","US Center","USA","Puerto Rico",2015,9,11,"Same Day",3,28,"0.09",60
41256,102977,201608,2016,8,25,"05:27",1,"Footwear","Cardio Equipment","Nike Women's Tempo Shorts",3576,"North America","West of USA","USA","Puerto Rico",2015,11,17,"Standard Class",4,30,"0.15",55
53913,134799,201702,2017,2,25,"23:46",1,"Golf","Girls' Apparel","Nike Men's Deutschland Weltmeister Winners Bl",10785,"LATAM","Central America","Guatemala","Puerto Rico",2016,7,21,"Standard Class",4,30,"0.04",71
59336,148546,201705,2017,5,16,"03:41",1,"Golf","Shop By Sport","Nike Men's Kobe IX Elite Low Basketball Shoe",7862,"LATAM","South America","Brazil","Puerto Rico",2017,2,26,"Standard Class",4,200,"0.05",70
63953,159875,201707,2017,7,22,"13:14",1,"Fitness","Soccer","Nike Men's Fingertrap Max Training Shoe",10824,"Europe","Southern Europe","Italy","Puerto Rico",2017,4,13,"Standard Class",4,125,"0.07",57
5536,13821,201503,2015,3,22,"19:09",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",3983,"LATAM","South America","Argentina","Puerto Rico",2017,6,9,"Second Class",2,100,"0.07",245
17003,42514,201509,2015,9,6,"04:33",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",6212,"Europe","Western Europe","France","Puerto Rico",2017,8,12,"Second Class",2,100,"0.25",245
17316,43281,201509,2015,9,10,"18:12",1,"Footwear","Cardio Equipment","Nike Men's Free 5.0+ Running Shoe",24,"Europe","Western Europe","Netherlands","Puerto Rico",2017,8,22,"First Class",1,100,"  -  ",245
